2019-04-12 02:45:00 INFO - Client request 24 requesting room XG14 on day 3, timeslot 12-1, at 1 seconds 
2019-04-12 02:45:16 INFO - Client request 587 requesting room L221 on day 6, timeslot 1-2, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 592 requesting room L221 on day 4, timeslot 1-2, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 594 requesting room CG04 on day 3, timeslot 11-12, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 593 requesting room CG04 on day 1, timeslot 9-10, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 598 requesting room CG04 on day 6, timeslot 12-1, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 600 requesting room L221 on day 3, timeslot 1-2, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 601 requesting room T101 on day 3, timeslot 10-11, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 597 requesting room CG04 on day 2, timeslot 1-2, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 596 requesting room T101 on day 1, timeslot 9-10, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 595 requesting room L221 on day 5, timeslot 12-1, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 599 requesting room L221 on day 5, timeslot 12-1, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 602 requesting room CG04 on day 6, timeslot 9-10, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 596 requesting room L221 on day 5, timeslot 12-1, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 603 requesting room CG04 on day 2, timeslot 12-1, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 604 requesting room XG14 on day 1, timeslot 11-12, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 606 requesting room XG14 on day 1, timeslot 12-1, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 605 requesting room XG14 on day 1, timeslot 10-11, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 607 requesting room T101 on day 6, timeslot 1-2, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 608 requesting room CG04 on day 5, timeslot 9-10, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 609 requesting room L221 on day 2, timeslot 1-2, at 16 seconds 
2019-04-12 02:45:16 INFO - Client request 612 requesting room L221 on day 6, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:16 INFO - Client request 610 requesting room XG14 on day 2, timeslot 11-12, at 17 seconds 
2019-04-12 02:45:16 INFO - Client request 615 requesting room L221 on day 2, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:16 INFO - Client request 614 requesting room L221 on day 1, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:16 INFO - Client request 612 requesting room XG14 on day 3, timeslot 9-10, at 17 seconds 
2019-04-12 02:45:16 INFO - Client request 610 requesting room XG14 on day 2, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:16 INFO - Client request 614 requesting room XG14 on day 1, timeslot 9-10, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 613 requesting room XG14 on day 4, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 612 requesting room CG04 on day 3, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 617 requesting room XG14 on day 5, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 616 requesting room L221 on day 4, timeslot 9-10, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 618 requesting room L221 on day 6, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 619 requesting room L221 on day 5, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 620 requesting room T101 on day 3, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 621 requesting room CG04 on day 4, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 622 requesting room T101 on day 1, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 623 requesting room CG04 on day 4, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 620 requesting room XG14 on day 3, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 626 requesting room CG04 on day 1, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 627 requesting room L221 on day 1, timeslot 11-12, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 625 requesting room L221 on day 6, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 624 requesting room L221 on day 6, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 621 requesting room L221 on day 1, timeslot 9-10, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 623 requesting room L221 on day 1, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 622 requesting room XG14 on day 6, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 628 requesting room T101 on day 2, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 629 requesting room XG14 on day 6, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 631 requesting room CG04 on day 5, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 622 requesting room XG14 on day 4, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 623 requesting room XG14 on day 2, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 629 requesting room L221 on day 3, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 622 requesting room XG14 on day 4, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 631 requesting room T101 on day 3, timeslot 10-11, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 629 requesting room XG14 on day 3, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 630 requesting room XG14 on day 6, timeslot 11-12, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 630 requesting room XG14 on day 2, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 632 requesting room L221 on day 1, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 633 requesting room T101 on day 2, timeslot 9-10, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 630 requesting room CG04 on day 1, timeslot 11-12, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 634 requesting room XG14 on day 3, timeslot 12-1, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 636 requesting room CG04 on day 2, timeslot 1-2, at 17 seconds 
2019-04-12 02:45:17 INFO - Client request 635 requesting room L221 on day 5, timeslot 9-10, at 17 seconds 
2019-04-12 02:45:18 INFO - Client request 637 requesting room CG04 on day 2, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 638 requesting room XG14 on day 2, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 637 requesting room T101 on day 5, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 639 requesting room CG04 on day 1, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 640 requesting room T101 on day 5, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 641 requesting room XG14 on day 6, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 642 requesting room XG14 on day 2, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 643 requesting room T101 on day 3, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 644 requesting room T101 on day 5, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 645 requesting room XG14 on day 5, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 638 requesting room T101 on day 2, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 641 requesting room L221 on day 5, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 637 requesting room T101 on day 3, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 646 requesting room T101 on day 6, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 647 requesting room CG04 on day 3, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 640 requesting room CG04 on day 5, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 639 requesting room T101 on day 5, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 648 requesting room XG14 on day 1, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 642 requesting room T101 on day 5, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 648 requesting room T101 on day 1, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 649 requesting room L221 on day 4, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 651 requesting room T101 on day 2, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 652 requesting room L221 on day 5, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 649 requesting room T101 on day 6, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 653 requesting room T101 on day 5, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 655 requesting room XG14 on day 1, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 656 requesting room T101 on day 2, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 653 requesting room XG14 on day 2, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 656 requesting room T101 on day 6, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 655 requesting room CG04 on day 5, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 656 requesting room L221 on day 6, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 658 requesting room L221 on day 3, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 655 requesting room XG14 on day 1, timeslot 11-12, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 657 requesting room T101 on day 3, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 659 requesting room CG04 on day 2, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 655 requesting room CG04 on day 6, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 656 requesting room L221 on day 2, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 660 requesting room CG04 on day 4, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 661 requesting room CG04 on day 2, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 662 requesting room CG04 on day 1, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 663 requesting room CG04 on day 4, timeslot 10-11, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 664 requesting room L221 on day 2, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 665 requesting room XG14 on day 5, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 666 requesting room CG04 on day 3, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 667 requesting room XG14 on day 6, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 656 requesting room L221 on day 6, timeslot 12-1, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 655 requesting room L221 on day 3, timeslot 1-2, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 668 requesting room L221 on day 3, timeslot 9-10, at 18 seconds 
2019-04-12 02:45:18 INFO - Client request 669 requesting room L221 on day 4, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 670 requesting room CG04 on day 1, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 674 requesting room L221 on day 4, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 673 requesting room L221 on day 6, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 672 requesting room T101 on day 4, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 671 requesting room T101 on day 2, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 676 requesting room CG04 on day 3, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 675 requesting room T101 on day 3, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 677 requesting room T101 on day 2, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 678 requesting room T101 on day 5, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 682 requesting room T101 on day 2, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 681 requesting room T101 on day 3, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 679 requesting room XG14 on day 1, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 680 requesting room L221 on day 6, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 675 requesting room CG04 on day 4, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 673 requesting room T101 on day 4, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 676 requesting room L221 on day 1, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 677 requesting room T101 on day 4, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 684 requesting room T101 on day 6, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 683 requesting room T101 on day 4, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 685 requesting room CG04 on day 3, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 683 requesting room T101 on day 1, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 684 requesting room L221 on day 4, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 687 requesting room T101 on day 1, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 688 requesting room T101 on day 1, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 686 requesting room L221 on day 2, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 686 requesting room L221 on day 3, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 688 requesting room XG14 on day 2, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 687 requesting room T101 on day 4, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 689 requesting room CG04 on day 6, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 690 requesting room T101 on day 3, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 691 requesting room T101 on day 4, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 692 requesting room CG04 on day 4, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 693 requesting room T101 on day 3, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 694 requesting room CG04 on day 5, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 688 requesting room T101 on day 1, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 695 requesting room CG04 on day 6, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 697 requesting room XG14 on day 6, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 687 requesting room L221 on day 2, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 691 requesting room CG04 on day 3, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 686 requesting room L221 on day 5, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 690 requesting room T101 on day 4, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 692 requesting room CG04 on day 3, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 695 requesting room CG04 on day 5, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 693 requesting room T101 on day 5, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 699 requesting room L221 on day 4, timeslot 11-12, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 698 requesting room L221 on day 4, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 700 requesting room CG04 on day 5, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 701 requesting room XG14 on day 3, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 688 requesting room T101 on day 5, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 694 requesting room T101 on day 1, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 691 requesting room XG14 on day 1, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 686 requesting room XG14 on day 1, timeslot 1-2, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 687 requesting room CG04 on day 6, timeslot 10-11, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 690 requesting room T101 on day 2, timeslot 12-1, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 695 requesting room XG14 on day 2, timeslot 9-10, at 19 seconds 
2019-04-12 02:45:19 INFO - Client request 702 requesting room CG04 on day 3, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:19 INFO - Client request 706 requesting room T101 on day 2, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:19 INFO - Client request 704 requesting room XG14 on day 3, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:19 INFO - Client request 705 requesting room CG04 on day 4, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 707 requesting room XG14 on day 3, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 708 requesting room T101 on day 2, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 704 requesting room T101 on day 5, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 702 requesting room L221 on day 6, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 705 requesting room L221 on day 1, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 709 requesting room CG04 on day 2, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 710 requesting room T101 on day 3, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 711 requesting room CG04 on day 5, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 702 requesting room CG04 on day 1, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 710 requesting room L221 on day 6, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 714 requesting room T101 on day 2, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 715 requesting room CG04 on day 5, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 712 requesting room T101 on day 6, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 713 requesting room XG14 on day 5, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 715 requesting room T101 on day 3, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 714 requesting room CG04 on day 1, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 716 requesting room T101 on day 1, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 716 requesting room T101 on day 1, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 717 requesting room CG04 on day 4, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 716 requesting room CG04 on day 6, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 718 requesting room T101 on day 4, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 717 requesting room CG04 on day 3, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 719 requesting room XG14 on day 4, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 720 requesting room T101 on day 1, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 721 requesting room T101 on day 3, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 716 requesting room T101 on day 5, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 722 requesting room L221 on day 4, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 723 requesting room CG04 on day 5, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 724 requesting room XG14 on day 5, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 717 requesting room CG04 on day 1, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 719 requesting room L221 on day 6, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 725 requesting room T101 on day 2, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 726 requesting room XG14 on day 4, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 727 requesting room CG04 on day 6, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 718 requesting room L221 on day 6, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 716 requesting room T101 on day 3, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 721 requesting room L221 on day 1, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 719 requesting room CG04 on day 1, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 723 requesting room XG14 on day 3, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 717 requesting room L221 on day 1, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 722 requesting room CG04 on day 1, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 725 requesting room T101 on day 1, timeslot 12-1, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 727 requesting room XG14 on day 5, timeslot 10-11, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 726 requesting room XG14 on day 5, timeslot 1-2, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 728 requesting room XG14 on day 1, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 724 requesting room CG04 on day 4, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 719 requesting room L221 on day 5, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 731 requesting room CG04 on day 5, timeslot 9-10, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 732 requesting room CG04 on day 1, timeslot 11-12, at 20 seconds 
2019-04-12 02:45:20 INFO - Client request 733 requesting room CG04 on day 1, timeslot 11-12, at 20 seconds 
